timestamp,db_level,measurement_type,note
2022/7/5 0:50,36.3,Continuous_Log,
2022/7/5 1:00,40.5,Continuous_Log,
2022/7/5 1:10,47.1,Continuous_Log,
2022/7/5 1:20,38.7,Continuous_Log,
2022/7/5 1:30,39,Continuous_Log,
2022/7/5 1:40,36.2,Continuous_Log,
2022/7/5 1:50,34.6,Continuous_Log,
2022/7/5 2:00,41.3,Continuous_Log,
2022/7/5 2:10,90.7,Event_Trigger,Impact_Severe
2022/7/5 2:20,38.3,Continuous_Log,
2022/7/5 2:30,36.1,Continuous_Log,
2022/7/5 2:40,39.9,Continuous_Log,
2022/7/5 2:50,39.3,Continuous_Log,
2022/7/5 3:00,94,Event_Trigger,Impact_Severe
2022/7/5 3:10,36,Continuous_Log,
2022/7/5 3:20,36.9,Continuous_Log,
2022/7/5 3:30,80.8,Event_Trigger,Vibration_Detected
2022/7/5 3:40,36.2,Continuous_Log,
2022/7/5 3:50,76.6,Event_Trigger,Vibration_Detected
2022/7/5 4:00,41,Continuous_Log,
2022/7/5 4:10,78.5,Event_Trigger,Vibration_Detected
2022/7/5 4:20,41.5,Continuous_Log,
2022/7/5 4:30,43.4,Continuous_Log,
2022/7/5 4:40,39.7,Continuous_Log,
2022/7/5 4:50,45.5,Continuous_Log,
2022/7/5 5:00,34.9,Continuous_Log,
2022/7/5 5:10,33,Continuous_Log,
2022/7/5 5:20,30.9,Continuous_Log,
2022/7/5 5:30,44,Continuous_Log,
2022/7/5 5:40,40.6,Continuous_Log,
2022/7/5 5:50,37.8,Continuous_Log,
2022/7/5 6:00,39.1,Continuous_Log,
2022/7/5 6:10,33.5,Continuous_Log,
2022/7/5 6:20,47.8,Continuous_Log,
2022/7/5 6:30,38.5,Continuous_Log,
2022/7/5 6:40,38.4,Continuous_Log,
2022/7/5 6:50,40.9,Continuous_Log,
2022/7/5 7:00,39.9,Continuous_Log,
2022/7/5 7:10,38.9,Continuous_Log,
2022/7/5 7:20,34.8,Continuous_Log,
2022/7/5 7:30,39.9,Continuous_Log,
2022/7/5 7:40,45.5,Continuous_Log,
2022/7/5 7:50,43.4,Continuous_Log,
2022/7/5 8:00,44.4,Continuous_Log,
2022/7/5 8:10,36,Continuous_Log,
2022/7/5 8:20,34,Continuous_Log,
2022/7/5 8:30,37.5,Continuous_Log,
2022/7/5 8:40,38.2,Continuous_Log,
2022/7/5 8:50,42.4,Continuous_Log,
2022/7/5 9:00,31.2,Continuous_Log,
2022/7/5 9:10,44.1,Continuous_Log,
2022/7/5 9:20,37.4,Continuous_Log,
2022/7/5 9:30,36.3,Continuous_Log,
2022/7/5 9:40,34,Continuous_Log,
2022/7/5 9:50,31.4,Continuous_Log,
2022/7/5 10:00,41.3,Continuous_Log,
2022/7/5 10:10,38.3,Continuous_Log,
2022/7/5 10:20,32.8,Continuous_Log,
2022/7/5 10:30,32.8,Continuous_Log,
2022/7/5 10:40,36.7,Continuous_Log,
2022/7/5 10:50,44.7,Continuous_Log,
2022/7/5 11:00,37,Continuous_Log,
2022/7/5 11:10,32,Continuous_Log,
2022/7/5 11:20,37,Continuous_Log,
2022/7/5 11:30,36.9,Continuous_Log,
2022/7/5 11:40,27.2,Continuous_Log,
2022/7/5 11:50,37.8,Continuous_Log,
2022/7/5 12:00,37.1,Continuous_Log,
2022/7/5 12:10,40.8,Continuous_Log,
2022/7/5 12:20,45.4,Continuous_Log,
2022/7/5 12:30,42.5,Continuous_Log,
2022/7/5 12:40,36.9,Continuous_Log,
2022/7/5 12:50,33.6,Continuous_Log,
2022/7/5 13:00,48.3,Continuous_Log,
2022/7/5 13:10,38.2,Continuous_Log,
2022/7/5 13:20,38.1,Continuous_Log,
2022/7/5 13:30,37.9,Continuous_Log,
2022/7/5 13:40,38.8,Continuous_Log,
2022/7/5 13:50,37.4,Continuous_Log,
2022/7/5 14:00,35.7,Continuous_Log,
2022/7/5 14:10,35.8,Continuous_Log,
2022/7/5 14:20,37.9,Continuous_Log,
2022/7/5 14:30,35.8,Continuous_Log,
2022/7/5 14:40,35.1,Continuous_Log,
2022/7/5 14:50,38.4,Continuous_Log,
2022/7/5 15:00,37,Continuous_Log,
2022/7/5 15:10,44,Continuous_Log,
2022/7/5 15:20,27.4,Continuous_Log,
2022/7/5 15:30,42.4,Continuous_Log,
2022/7/5 15:40,43,Continuous_Log,
2022/7/5 15:50,29.7,Continuous_Log,
2022/7/5 16:00,36.6,Continuous_Log,
2022/7/5 16:10,36.5,Continuous_Log,
2022/7/5 16:20,32.4,Continuous_Log,
2022/7/5 16:30,34.9,Continuous_Log,
2022/7/5 16:40,33.6,Continuous_Log,
2022/7/5 16:50,45,Continuous_Log,
2022/7/5 17:00,41.7,Continuous_Log,
2022/7/5 17:10,43.1,Continuous_Log,
2022/7/5 17:20,40.9,Continuous_Log,
2022/7/5 17:30,33.5,Continuous_Log,
2022/7/5 17:40,35.9,Continuous_Log,
2022/7/5 17:50,40,Continuous_Log,
2022/7/5 18:00,33.1,Continuous_Log,
2022/7/5 18:10,40.9,Continuous_Log,
2022/7/5 18:20,37,Continuous_Log,
2022/7/5 18:30,36.5,Continuous_Log,
2022/7/5 18:40,40.8,Continuous_Log,
2022/7/5 18:50,39.8,Continuous_Log,
2022/7/5 19:00,36.6,Continuous_Log,
2022/7/5 19:10,42.6,Continuous_Log,
2022/7/5 19:20,33.7,Continuous_Log,
2022/7/5 19:30,40.5,Continuous_Log,
2022/7/5 19:40,40.4,Continuous_Log,
2022/7/5 19:50,36.8,Continuous_Log,
2022/7/5 20:00,39.3,Continuous_Log,
2022/7/5 20:10,33,Continuous_Log,
2022/7/5 20:20,41.7,Continuous_Log,
2022/7/5 20:30,37.3,Continuous_Log,
2022/7/5 20:40,35.9,Continuous_Log,
2022/7/5 20:50,42.2,Continuous_Log,
2022/7/5 21:00,35.2,Continuous_Log,
2022/7/5 21:10,32.4,Continuous_Log,
2022/7/5 21:20,31.8,Continuous_Log,
2022/7/5 21:30,74.5,Event_Trigger,Vibration_Detected
2022/7/5 21:40,32.9,Continuous_Log,
2022/7/5 21:50,45,Continuous_Log,
2022/7/5 22:00,29.7,Continuous_Log,
2022/7/5 22:10,44.8,Continuous_Log,
2022/7/5 22:20,38.8,Continuous_Log,
2022/7/5 22:30,37.6,Continuous_Log,
2022/7/5 22:40,35.8,Continuous_Log,
2022/7/5 22:50,39.6,Continuous_Log,
2022/7/5 23:00,37.8,Continuous_Log,
2022/7/5 23:10,42.4,Continuous_Log,
2022/7/5 23:20,38.5,Continuous_Log,
2022/7/5 23:30,38.6,Continuous_Log,
2022/7/5 23:40,36.5,Continuous_Log,
2022/7/5 23:50,37.8,Continuous_Log,
2022/7/6 0:00,39.2,Continuous_Log,
2022/7/6 0:10,31.2,Continuous_Log,
2022/7/6 0:20,32.6,Continuous_Log,
2022/7/6 0:30,41,Continuous_Log,
2022/7/6 0:40,38.7,Continuous_Log,
2022/7/6 0:50,37.3,Continuous_Log,
2022/7/6 1:00,38.1,Continuous_Log,
2022/7/6 1:10,39.4,Continuous_Log,
2022/7/6 1:20,35.8,Continuous_Log,
2022/7/6 1:30,34.9,Continuous_Log,
2022/7/6 1:40,38.8,Continuous_Log,
2022/7/6 1:50,34.1,Continuous_Log,
2022/7/6 2:00,39.6,Continuous_Log,
2022/7/6 2:10,31.2,Continuous_Log,
2022/7/6 2:20,42.1,Continuous_Log,
2022/7/6 2:30,39.9,Continuous_Log,
2022/7/6 2:40,39,Continuous_Log,
2022/7/6 2:50,41.9,Continuous_Log,
2022/7/6 3:00,90.1,Event_Trigger,Impact_Severe
2022/7/6 3:10,42.1,Continuous_Log,
2022/7/6 3:20,30.6,Continuous_Log,
2022/7/6 3:30,32.9,Continuous_Log,
2022/7/6 3:40,35.5,Continuous_Log,
2022/7/6 3:50,38.1,Continuous_Log,
2022/7/6 4:00,40.1,Continuous_Log,
2022/7/6 4:10,35.1,Continuous_Log,
2022/7/6 4:20,38.7,Continuous_Log,
2022/7/6 4:30,35,Continuous_Log,
2022/7/6 4:40,35.6,Continuous_Log,
2022/7/6 4:50,32.4,Continuous_Log,
2022/7/6 5:00,34.3,Continuous_Log,
2022/7/6 5:10,32.6,Continuous_Log,
2022/7/6 5:20,34.1,Continuous_Log,
2022/7/6 5:30,42.2,Continuous_Log,
2022/7/6 5:40,34.2,Continuous_Log,
2022/7/6 5:50,48.5,Continuous_Log,
2022/7/6 6:00,40,Continuous_Log,
2022/7/6 6:10,38.7,Continuous_Log,
2022/7/6 6:20,34.6,Continuous_Log,
2022/7/6 6:30,40.8,Continuous_Log,
2022/7/6 6:40,35.7,Continuous_Log,
2022/7/6 6:50,38.5,Continuous_Log,
2022/7/6 7:00,48.2,Continuous_Log,
2022/7/6 7:10,37.6,Continuous_Log,
2022/7/6 7:20,42.6,Continuous_Log,
2022/7/6 7:30,35.2,Continuous_Log,
2022/7/6 7:40,37.9,Continuous_Log,
2022/7/6 7:50,45.1,Continuous_Log,
2022/7/6 8:00,35.5,Continuous_Log,
2022/7/6 8:10,45.2,Continuous_Log,
2022/7/6 8:20,40.8,Continuous_Log,
2022/7/6 8:30,35.8,Continuous_Log,
2022/7/6 8:40,40.5,Continuous_Log,
2022/7/6 8:50,41.9,Continuous_Log,
2022/7/6 9:00,40.5,Continuous_Log,
2022/7/6 9:10,31.7,Continuous_Log,
2022/7/6 9:20,35.1,Continuous_Log,
2022/7/6 9:30,37,Continuous_Log,
2022/7/6 9:40,37.7,Continuous_Log,
2022/7/6 9:50,40.5,Continuous_Log,
2022/7/6 10:00,38.7,Continuous_Log,
2022/7/6 10:10,32.7,Continuous_Log,
2022/7/6 10:20,39.5,Continuous_Log,
2022/7/6 10:30,40.4,Continuous_Log,
2022/7/6 10:40,40.2,Continuous_Log,
2022/7/6 10:50,42.3,Continuous_Log,
2022/7/6 11:00,41.3,Continuous_Log,
2022/7/6 11:10,39.8,Continuous_Log,
2022/7/6 11:20,37.7,Continuous_Log,
2022/7/6 11:30,31.4,Continuous_Log,
2022/7/6 11:40,39.7,Continuous_Log,
2022/7/6 11:50,38.8,Continuous_Log,
2022/7/6 12:00,39.1,Continuous_Log,
2022/7/6 12:10,32.9,Continuous_Log,
2022/7/6 12:20,33.7,Continuous_Log,
2022/7/6 12:30,42.2,Continuous_Log,
2022/7/6 12:40,37.8,Continuous_Log,
2022/7/6 12:50,40.7,Continuous_Log,
2022/7/6 13:00,38.1,Continuous_Log,
2022/7/6 13:10,38.1,Continuous_Log,
2022/7/6 13:20,41.8,Continuous_Log,
2022/7/6 13:30,35.9,Continuous_Log,
2022/7/6 13:40,38.4,Continuous_Log,
2022/7/6 13:50,36.2,Continuous_Log,
2022/7/6 14:00,36.3,Continuous_Log,
2022/7/6 14:10,36.8,Continuous_Log,
2022/7/6 14:20,38.9,Continuous_Log,
2022/7/6 14:30,36.1,Continuous_Log,
2022/7/6 14:40,43,Continuous_Log,
2022/7/6 14:50,34.4,Continuous_Log,
2022/7/6 15:00,37.3,Continuous_Log,
2022/7/6 15:10,36.2,Continuous_Log,
2022/7/6 15:20,43.8,Continuous_Log,
2022/7/6 15:30,38.8,Continuous_Log,
2022/7/6 15:40,42.1,Continuous_Log,
2022/7/6 15:50,32.1,Continuous_Log,
2022/7/6 16:00,39.1,Continuous_Log,
2022/7/6 16:10,41.6,Continuous_Log,
2022/7/6 16:20,38.3,Continuous_Log,
2022/7/6 16:30,42.3,Continuous_Log,
2022/7/6 16:40,35.9,Continuous_Log,
2022/7/6 16:50,43.6,Continuous_Log,
2022/7/6 17:00,47.2,Continuous_Log,
2022/7/6 17:10,36.5,Continuous_Log,
2022/7/6 17:20,36.2,Continuous_Log,
2022/7/6 17:30,43.8,Continuous_Log,
2022/7/6 17:40,44.3,Continuous_Log,
2022/7/6 17:50,35.9,Continuous_Log,
2022/7/6 18:00,36.3,Continuous_Log,
2022/7/6 18:10,36.9,Continuous_Log,
2022/7/6 18:20,32.6,Continuous_Log,
2022/7/6 18:30,34.3,Continuous_Log,
2022/7/6 18:40,34,Continuous_Log,
2022/7/6 18:50,34.9,Continuous_Log,
2022/7/6 19:00,37.9,Continuous_Log,
2022/7/6 19:10,38.9,Continuous_Log,
2022/7/6 19:20,44.2,Continuous_Log,
2022/7/6 19:30,34,Continuous_Log,
2022/7/6 19:40,41.9,Continuous_Log,
2022/7/6 19:50,37.1,Continuous_Log,
2022/7/6 20:00,37.8,Continuous_Log,
2022/7/6 20:10,40.7,Continuous_Log,
2022/7/6 20:20,33.5,Continuous_Log,
2022/7/6 20:30,39.5,Continuous_Log,
2022/7/6 20:40,38.7,Continuous_Log,
2022/7/6 20:50,40,Continuous_Log,
2022/7/6 21:00,39.2,Continuous_Log,
2022/7/6 21:10,47.8,Continuous_Log,
2022/7/6 21:20,35.4,Continuous_Log,
2022/7/6 21:30,35.9,Continuous_Log,
2022/7/6 21:40,35.5,Continuous_Log,
2022/7/6 21:50,35.8,Continuous_Log,
2022/7/6 22:00,35.5,Continuous_Log,
2022/7/6 22:10,42.8,Continuous_Log,
2022/7/6 22:20,43.7,Continuous_Log,
2022/7/6 22:30,35.7,Continuous_Log,
2022/7/6 22:40,34.7,Continuous_Log,
2022/7/6 22:50,39.9,Continuous_Log,
2022/7/6 23:00,35.8,Continuous_Log,
2022/7/6 23:10,40.5,Continuous_Log,
2022/7/6 23:20,38.8,Continuous_Log,
2022/7/6 23:30,31.9,Continuous_Log,
2022/7/6 23:40,44.2,Continuous_Log,
2022/7/6 23:50,45.2,Continuous_Log,
2022/7/7 0:00,35.5,Continuous_Log,
2022/7/7 0:10,36.4,Continuous_Log,
2022/7/7 0:20,39.1,Continuous_Log,
2022/7/7 0:30,39.3,Continuous_Log,
2022/7/7 0:40,40.6,Continuous_Log,
2022/7/7 0:50,46,Continuous_Log,
2022/7/7 1:00,37.3,Continuous_Log,
2022/7/7 1:10,34.8,Continuous_Log,
2022/7/7 1:20,32.5,Continuous_Log,
2022/7/7 1:30,35.1,Continuous_Log,
2022/7/7 1:40,37.9,Continuous_Log,
2022/7/7 1:50,45.2,Continuous_Log,
2022/7/7 2:00,35.9,Continuous_Log,
2022/7/7 2:10,38.9,Continuous_Log,
2022/7/7 2:20,37.9,Continuous_Log,
2022/7/7 2:30,42.8,Continuous_Log,
2022/7/7 2:40,48.1,Continuous_Log,
2022/7/7 2:50,91.3,Event_Trigger,Impact_Severe
2022/7/7 3:00,82.4,Event_Trigger,Vibration_Detected
2022/7/7 3:10,42.2,Continuous_Log,
2022/7/7 3:20,40.7,Continuous_Log,
2022/7/7 3:30,45.4,Continuous_Log,
2022/7/7 3:40,40.3,Continuous_Log,
2022/7/7 3:50,36.6,Continuous_Log,
2022/7/7 4:00,40.4,Continuous_Log,
2022/7/7 4:10,42.4,Continuous_Log,
2022/7/7 4:20,41.3,Continuous_Log,
2022/7/7 4:30,40,Continuous_Log,
2022/7/7 4:40,42.3,Continuous_Log,
2022/7/7 4:50,76.4,Event_Trigger,Vibration_Detected
2022/7/7 5:00,43.5,Continuous_Log,
2022/7/7 5:10,40.6,Continuous_Log,
2022/7/7 5:20,37.3,Continuous_Log,
2022/7/7 5:30,38.6,Continuous_Log,
2022/7/7 5:40,42.8,Continuous_Log,
2022/7/7 5:50,34.7,Continuous_Log,
2022/7/7 6:00,39.5,Continuous_Log,
2022/7/7 6:10,36.4,Continuous_Log,
2022/7/7 6:20,38.1,Continuous_Log,
2022/7/7 6:30,43.1,Continuous_Log,
2022/7/7 6:40,38.8,Continuous_Log,
2022/7/7 6:50,38.2,Continuous_Log,
2022/7/7 7:00,32.6,Continuous_Log,
2022/7/7 7:10,41,Continuous_Log,
2022/7/7 7:20,40.6,Continuous_Log,
2022/7/7 7:30,46.7,Continuous_Log,
2022/7/7 7:40,36.8,Continuous_Log,
2022/7/7 7:50,38.9,Continuous_Log,
2022/7/7 8:00,39,Continuous_Log,
2022/7/7 8:10,44.3,Continuous_Log,
2022/7/7 8:20,37.6,Continuous_Log,
2022/7/7 8:30,39.1,Continuous_Log,
2022/7/7 8:40,40.4,Continuous_Log,
2022/7/7 8:50,38.7,Continuous_Log,
2022/7/7 9:00,36.2,Continuous_Log,
2022/7/7 9:10,38.8,Continuous_Log,
2022/7/7 9:20,42.3,Continuous_Log,
2022/7/7 9:30,33.9,Continuous_Log,
2022/7/7 9:40,38.5,Continuous_Log,
2022/7/7 9:50,35.2,Continuous_Log,
2022/7/7 10:00,42.8,Continuous_Log,
2022/7/7 10:10,31.9,Continuous_Log,
2022/7/7 10:20,35.8,Continuous_Log,
2022/7/7 10:30,39.5,Continuous_Log,
2022/7/7 10:40,44.3,Continuous_Log,
2022/7/7 10:50,37.7,Continuous_Log,
2022/7/7 11:00,35.8,Continuous_Log,
2022/7/7 11:10,45.5,Continuous_Log,
2022/7/7 11:20,32.2,Continuous_Log,
2022/7/7 11:30,29.2,Continuous_Log,
2022/7/7 11:40,39.8,Continuous_Log,
2022/7/7 11:50,36,Continuous_Log,
2022/7/7 12:00,33.9,Continuous_Log,
2022/7/7 12:10,40.8,Continuous_Log,
2022/7/7 12:20,39,Continuous_Log,
2022/7/7 12:30,35.7,Continuous_Log,
2022/7/7 12:40,32.9,Continuous_Log,
2022/7/7 12:50,41.5,Continuous_Log,
2022/7/7 13:00,40.6,Continuous_Log,
2022/7/7 13:10,37.6,Continuous_Log,
2022/7/7 13:20,45.4,Continuous_Log,
2022/7/7 13:30,33.7,Continuous_Log,
2022/7/7 13:40,31.9,Continuous_Log,
2022/7/7 13:50,35.2,Continuous_Log,
2022/7/7 14:00,37.8,Continuous_Log,
2022/7/7 14:10,39,Continuous_Log,
2022/7/7 14:20,37,Continuous_Log,
2022/7/7 14:30,39.4,Continuous_Log,
2022/7/7 14:40,33,Continuous_Log,
2022/7/7 14:50,43.8,Continuous_Log,
2022/7/7 15:00,37.7,Continuous_Log,
2022/7/7 15:10,42.5,Continuous_Log,
2022/7/7 15:20,39.4,Continuous_Log,
2022/7/7 15:30,39.8,Continuous_Log,
2022/7/7 15:40,40.3,Continuous_Log,
2022/7/7 15:50,39.8,Continuous_Log,
2022/7/7 16:00,40.6,Continuous_Log,
2022/7/7 16:10,43.3,Continuous_Log,
2022/7/7 16:20,38.8,Continuous_Log,
2022/7/7 16:30,40.8,Continuous_Log,
2022/7/7 16:40,37.6,Continuous_Log,
2022/7/7 16:50,43.8,Continuous_Log,
2022/7/7 17:00,35.3,Continuous_Log,
2022/7/7 17:10,45.2,Continuous_Log,
2022/7/7 17:20,37.8,Continuous_Log,
2022/7/7 17:30,32.3,Continuous_Log,
2022/7/7 17:40,38.5,Continuous_Log,
2022/7/7 17:50,35.3,Continuous_Log,
2022/7/7 18:00,41.4,Continuous_Log,
2022/7/7 18:10,35.4,Continuous_Log,
2022/7/7 18:20,36.2,Continuous_Log,
2022/7/7 18:30,30.4,Continuous_Log,
2022/7/7 18:40,36.2,Continuous_Log,
2022/7/7 18:50,28.3,Continuous_Log,
2022/7/7 19:00,31.7,Continuous_Log,
2022/7/7 19:10,41,Continuous_Log,
2022/7/7 19:20,41.1,Continuous_Log,
2022/7/7 19:30,39.7,Continuous_Log,
2022/7/7 19:40,34.1,Continuous_Log,
2022/7/7 19:50,37.8,Continuous_Log,
2022/7/7 20:00,38,Continuous_Log,
2022/7/7 20:10,33.4,Continuous_Log,
2022/7/7 20:20,44,Continuous_Log,
2022/7/7 20:30,41.5,Continuous_Log,
2022/7/7 20:40,37.1,Continuous_Log,
2022/7/7 20:50,38.1,Continuous_Log,
2022/7/7 21:00,38.8,Continuous_Log,
2022/7/7 21:10,29.8,Continuous_Log,
2022/7/7 21:20,37,Continuous_Log,
2022/7/7 21:30,35.3,Continuous_Log,
2022/7/7 21:40,34,Continuous_Log,
2022/7/7 21:50,36.9,Continuous_Log,
2022/7/7 22:00,45.2,Continuous_Log,
2022/7/7 22:10,40.6,Continuous_Log,
2022/7/7 22:20,35.7,Continuous_Log,
2022/7/7 22:30,40.3,Continuous_Log,
2022/7/7 22:40,43.6,Continuous_Log,
2022/7/7 22:50,41.7,Continuous_Log,
2022/7/7 23:00,38.2,Continuous_Log,
2022/7/7 23:10,35.4,Continuous_Log,
2022/7/7 23:20,40.8,Continuous_Log,
2022/7/7 23:30,39.6,Continuous_Log,
2022/7/7 23:40,41.6,Continuous_Log,
2022/7/7 23:50,40.5,Continuous_Log,
2022/7/8 0:00,42.2,Continuous_Log,
2022/7/8 0:10,35.9,Continuous_Log,
2022/7/8 0:20,43.3,Continuous_Log,
2022/7/8 0:30,38.8,Continuous_Log,
2022/7/8 0:40,46.3,Continuous_Log,
2022/7/8 0:50,35.2,Continuous_Log,
2022/7/8 1:00,44.9,Continuous_Log,
2022/7/8 1:10,38.8,Continuous_Log,
2022/7/8 1:20,35.4,Continuous_Log,
2022/7/8 1:30,36.1,Continuous_Log,
2022/7/8 1:40,36.7,Continuous_Log,
2022/7/8 1:50,39.7,Continuous_Log,
2022/7/8 2:00,40.1,Continuous_Log,
2022/7/8 2:10,94.3,Event_Trigger,Impact_Severe
2022/7/8 2:20,86.9,Event_Trigger,Impact_Severe
2022/7/8 2:30,46.6,Continuous_Log,
2022/7/8 2:40,44.9,Continuous_Log,
2022/7/8 2:50,39.7,Continuous_Log,
2022/7/8 3:00,38.2,Continuous_Log,
2022/7/8 3:10,38.5,Continuous_Log,
2022/7/8 3:20,40.5,Continuous_Log,
2022/7/8 3:30,33.9,Continuous_Log,
2022/7/8 3:40,37,Continuous_Log,
2022/7/8 3:50,31.3,Continuous_Log,
2022/7/8 4:00,39.6,Continuous_Log,
2022/7/8 4:10,82.1,Event_Trigger,Vibration_Detected
2022/7/8 4:20,36.1,Continuous_Log,
2022/7/8 4:30,44.3,Continuous_Log,
2022/7/8 4:40,33.1,Continuous_Log,
2022/7/8 4:50,89.1,Event_Trigger,Impact_Severe
2022/7/8 5:00,38.9,Continuous_Log,
2022/7/8 5:10,42.2,Continuous_Log,
2022/7/8 5:20,44.7,Continuous_Log,
2022/7/8 5:30,36.2,Continuous_Log,
2022/7/8 5:40,42.3,Continuous_Log,
2022/7/8 5:50,37.8,Continuous_Log,
2022/7/8 6:00,37.3,Continuous_Log,
2022/7/8 6:10,41.5,Continuous_Log,
2022/7/8 6:20,40.6,Continuous_Log,
2022/7/8 6:30,31.7,Continuous_Log,
2022/7/8 6:40,43.9,Continuous_Log,
2022/7/8 6:50,43.5,Continuous_Log,
2022/7/8 7:00,35.5,Continuous_Log,
2022/7/8 7:10,39.6,Continuous_Log,
2022/7/8 7:20,40,Continuous_Log,
2022/7/8 7:30,39,Continuous_Log,
2022/7/8 7:40,35.8,Continuous_Log,
2022/7/8 7:50,35.3,Continuous_Log,
2022/7/8 8:00,37.9,Continuous_Log,
2022/7/8 8:10,42.7,Continuous_Log,
2022/7/8 8:20,40.2,Continuous_Log,
2022/7/8 8:30,36.5,Continuous_Log,
2022/7/8 8:40,41.1,Continuous_Log,
2022/7/8 8:50,26.6,Continuous_Log,
2022/7/8 9:00,42.6,Continuous_Log,
2022/7/8 9:10,31,Continuous_Log,
2022/7/8 9:20,36.6,Continuous_Log,
2022/7/8 9:30,33.5,Continuous_Log,
2022/7/8 9:40,32.8,Continuous_Log,
2022/7/8 9:50,42.6,Continuous_Log,
2022/7/8 10:00,36.1,Continuous_Log,
2022/7/8 10:10,39.4,Continuous_Log,
2022/7/8 10:20,37.8,Continuous_Log,
2022/7/8 10:30,39.9,Continuous_Log,
2022/7/8 10:40,38.3,Continuous_Log,
2022/7/8 10:50,32.9,Continuous_Log,
2022/7/8 11:00,42,Continuous_Log,
2022/7/8 11:10,36,Continuous_Log,
2022/7/8 11:20,31.8,Continuous_Log,
2022/7/8 11:30,36.3,Continuous_Log,
2022/7/8 11:40,44,Continuous_Log,
2022/7/8 11:50,41.4,Continuous_Log,
2022/7/8 12:00,36.6,Continuous_Log,
2022/7/8 12:10,36.6,Continuous_Log,
2022/7/8 12:20,36.7,Continuous_Log,
2022/7/8 12:30,46.3,Continuous_Log,
2022/7/8 12:40,39.5,Continuous_Log,
2022/7/8 12:50,39.7,Continuous_Log,
2022/7/8 13:00,42.1,Continuous_Log,
2022/7/8 13:10,39,Continuous_Log,
2022/7/8 13:20,37,Continuous_Log,
2022/7/8 13:30,37.2,Continuous_Log,
2022/7/8 13:40,37.7,Continuous_Log,
2022/7/8 13:50,37.9,Continuous_Log,
2022/7/8 14:00,40.9,Continuous_Log,
2022/7/8 14:10,38.2,Continuous_Log,
2022/7/8 14:20,40.9,Continuous_Log,
2022/7/8 14:30,37.7,Continuous_Log,
2022/7/8 14:40,38.3,Continuous_Log,
2022/7/8 14:50,30,Continuous_Log,
2022/7/8 15:00,41.7,Continuous_Log,
2022/7/8 15:10,39.4,Continuous_Log,
2022/7/8 15:20,42,Continuous_Log,
2022/7/8 15:30,26.4,Continuous_Log,
2022/7/8 15:40,46.4,Continuous_Log,
2022/7/8 15:50,37.4,Continuous_Log,
2022/7/8 16:00,42.4,Continuous_Log,
2022/7/8 16:10,33.8,Continuous_Log,
2022/7/8 16:20,40.5,Continuous_Log,
2022/7/8 16:30,33.8,Continuous_Log,
2022/7/8 16:40,35.5,Continuous_Log,
2022/7/8 16:50,45.7,Continuous_Log,
2022/7/8 17:00,37.2,Continuous_Log,
2022/7/8 17:10,38.9,Continuous_Log,
2022/7/8 17:20,41.5,Continuous_Log,
2022/7/8 17:30,40,Continuous_Log,
2022/7/8 17:40,38.6,Continuous_Log,
2022/7/8 17:50,39.5,Continuous_Log,
2022/7/8 18:00,47.6,Continuous_Log,
2022/7/8 18:10,37.8,Continuous_Log,
2022/7/8 18:20,38.8,Continuous_Log,
2022/7/8 18:30,42.2,Continuous_Log,
2022/7/8 18:40,42.4,Continuous_Log,
2022/7/8 18:50,42.7,Continuous_Log,
2022/7/8 19:00,40.6,Continuous_Log,
2022/7/8 19:10,33.4,Continuous_Log,
2022/7/8 19:20,44.5,Continuous_Log,
2022/7/8 19:30,33.4,Continuous_Log,
2022/7/8 19:40,39.2,Continuous_Log,
2022/7/8 19:50,35,Continuous_Log,
2022/7/8 20:00,37.7,Continuous_Log,
2022/7/8 20:10,39.3,Continuous_Log,
2022/7/8 20:20,39.3,Continuous_Log,
2022/7/8 20:30,39.7,Continuous_Log,
2022/7/8 20:40,44.5,Continuous_Log,
2022/7/8 20:50,39.8,Continuous_Log,
2022/7/8 21:00,37,Continuous_Log,
2022/7/8 21:10,41.9,Continuous_Log,
2022/7/8 21:20,42.8,Continuous_Log,
2022/7/8 21:30,33.1,Continuous_Log,
2022/7/8 21:40,40.4,Continuous_Log,
2022/7/8 21:50,40.8,Continuous_Log,
2022/7/8 22:00,36.8,Continuous_Log,
2022/7/8 22:10,43.5,Continuous_Log,
2022/7/8 22:20,37.4,Continuous_Log,
2022/7/8 22:30,38.5,Continuous_Log,
2022/7/8 22:40,37.3,Continuous_Log,
2022/7/8 22:50,38.1,Continuous_Log,
2022/7/8 23:00,33.6,Continuous_Log,
2022/7/8 23:10,32.2,Continuous_Log,
2022/7/8 23:20,44.4,Continuous_Log,
2022/7/8 23:30,34.6,Continuous_Log,
2022/7/8 23:40,34,Continuous_Log,
2022/7/8 23:50,29.4,Continuous_Log,
2022/7/9 0:00,35.4,Continuous_Log,
2022/7/9 0:10,32.7,Continuous_Log,
2022/7/9 0:20,44.6,Continuous_Log,
2022/7/9 0:30,42,Continuous_Log,
2022/7/9 0:40,35.2,Continuous_Log,
2022/7/9 0:50,47,Continuous_Log,
2022/7/9 1:00,41.9,Continuous_Log,
2022/7/9 1:10,36.7,Continuous_Log,
2022/7/9 1:20,28,Continuous_Log,
2022/7/9 1:30,47.2,Continuous_Log,
2022/7/9 1:40,32.4,Continuous_Log,
2022/7/9 1:50,31.4,Continuous_Log,
